coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor,longitude,latitude
2740467.9,1251974.1,St. Gallen,SG,1974.0,Letzistrasse,11,0,3,60.0,1.0,3004,10,9.299685183149716,47.403594745427974
2740583.8,1251958.8,St. Gallen,SG,1961.0,Letzistrasse,3,0,3,120.0,1.0,3004,1,9.301215368291317,47.40343244327579
2740500.1,1251978.7,St. Gallen,SG,2015.0,Kreuzbühlweg,3a,1,6,227.0,1.0,3004,1,9.300113089731742,47.403629238924445
2740562.2,1251959.3,St. Gallen,SG,1919.0,Letzistrasse,5,0,3,70.0,1.0,3004,1,9.30092945299254,47.40344154936833
2740562.2,1251959.3,St. Gallen,SG,1919.0,Letzistrasse,5,0,4,80.0,1.0,3004,2,9.30092945299254,47.40344154936833
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,3,91.0,1.0,3004,1,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,2,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,3,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,4,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,5,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,2,73.0,1.0,3004,6,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,3,91.0,1.0,3004,7,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,3,91.0,1.0,3004,8,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,3,100.0,1.0,3004,9,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,10,9.300597488639902,47.403535966284416
2740536.9,1251969.2,St. Gallen,SG,2022.0,Kreuzbühlweg,4,0,4,111.0,1.0,3004,11,9.300597488639902,47.403535966284416
2740505.4,1251977.0,St. Gallen,SG,2015.0,Kreuzbühlweg,3,1,5,227.0,1.0,3004,1,9.300182749556676,47.403612822373404
2740555.2,1252004.2,St. Gallen,SG,1918.0,Letzistrasse,4,0,6,,1.0,3004,1,9.300850857322695,47.40384677068222
2740699.5,1253709.9,St. Gallen,SG,1918.0,Hafnersberg,12,1,5,125.0,1.0,3004,1,9.303298834522586,47.41915305727459
2740683.2,1253593.0,St. Gallen,SG,1918.0,Hafnersberg,2,1,4,110.0,1.0,3004,1,9.303046094589991,47.418105415967176
2740683.2,1253593.0,St. Gallen,SG,1918.0,Hafnersberg,2,1,5,140.0,1.0,3004,2,9.303046094589991,47.418105415967176
2740672.3,1253621.6,St. Gallen,SG,1919.0,Hafnersberg,4,1,7,170.0,1.0,3004,1,9.302910696037657,47.41836490611334
2740717.1,1253720.3,St. Gallen,SG,1918.0,Hafnersberg,14,1,5,,1.0,3004,1,9.303535273847878,47.419242809252324
2740662.6,1253675.3,St. Gallen,SG,1960.0,Hafnersberg,10,0,5,120.0,1.0,3004,1,9.302799093400079,47.418849830227295
2740662.6,1253675.3,St. Gallen,SG,1960.0,Hafnersberg,10,0,5,120.0,1.0,3004,2,9.302799093400079,47.418849830227295
2740662.6,1253675.3,St. Gallen,SG,1960.0,Hafnersberg,10,0,3,70.0,1.0,3004,3,9.302799093400079,47.418849830227295
2741485.5,1251855.3,St. Gallen,SG,1918.0,Neuhofweg,20,0,6,98.0,1.0,3004,2,9.313124779959743,47.402308717042644
2741958.0,1251867.6,St. Gallen,SG,1919.0,Sturzeneggstrasse,61,1,5,159.0,1.0,3004,2,9.319386354701638,47.40231764296533
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,4,92.0,1.0,3004,1,9.315332388142032,47.40305920883899
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,5,112.0,1.0,3004,2,9.315332388142032,47.40305920883899
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,4,103.0,1.0,3004,3,9.315332388142032,47.40305920883899
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,4,103.0,1.0,3004,5,9.315332388142032,47.40305920883899
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,5,112.0,1.0,3004,6,9.315332388142032,47.40305920883899
2741650.1,1251942.7,St. Gallen,SG,2015.0,Sturzeneggstrasse,40b,0,4,103.0,1.0,3004,7,9.315332388142032,47.40305920883899
2741539.1,1251946.7,St. Gallen,SG,1989.0,Koblerstrasse,14b,1,6,150.0,1.0,3004,1,9.313863575217477,47.403119039143625
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,103.0,1.0,3004,1,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,103.0,1.0,3004,2,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,106.0,1.0,3004,3,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,5,151.0,1.0,3004,4,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,106.0,1.0,3004,5,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,103.0,1.0,3004,6,9.315474965628889,47.40432274414318
2741657.5,1252083.4,St. Gallen,SG,1993.0,Sturzeneggstrasse,24,0,4,106.0,1.0,3004,7,9.315474965628889,47.40432274414318
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,4,100.0,1.0,3004,2,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,5,125.0,1.0,3004,3,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,4,111.0,1.0,3004,4,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,5,125.0,1.0,3004,5,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,5,125.0,1.0,3004,6,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,4,100.0,1.0,3004,7,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,4,100.0,1.0,3004,8,9.316231618507139,47.40357001621434
2741716.6,1252001.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,38,0,4,100.0,1.0,3004,9,9.316231618507139,47.40357001621434
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,4,103.0,1.0,3004,1,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,3,82.0,1.0,3004,3,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,3,82.0,1.0,3004,4,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,4,102.0,1.0,3004,5,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,4,103.0,1.0,3004,6,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,2,62.0,1.0,3004,7,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,3,82.0,1.0,3004,8,9.315571684838684,47.40319387344607
2741667.8,1251958.1,St. Gallen,SG,2015.0,Sturzeneggstrasse,40a,0,4,103.0,1.0,3004,9,9.315571684838684,47.40319387344607
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,4,102.0,1.0,3004,1,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,4,103.0,1.0,3004,2,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,5,123.0,1.0,3004,3,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,5,123.0,1.0,3004,4,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,4,103.0,1.0,3004,5,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,4,103.0,1.0,3004,7,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,5,123.0,1.0,3004,8,9.315785185431837,47.40331096296543
2741683.6,1251971.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,40,0,4,103.0,1.0,3004,9,9.315785185431837,47.40331096296543
2741571.3,1251948.3,St. Gallen,SG,1988.0,Koblerstrasse,16b,1,5,160.0,1.0,3004,1,9.3142905375279,47.40312650512945
2741604.4,1251957.8,St. Gallen,SG,1988.0,Koblerstrasse,18a,1,5,200.0,1.0,3004,1,9.314731921185327,47.403204810194175
2741724.2,1252113.2,St. Gallen,SG,1992.0,Sturzeneggstrasse,30,0,4,106.0,1.0,3004,1,9.316367802777314,47.4045763457861
2741724.2,1252113.2,St. Gallen,SG,1992.0,Sturzeneggstrasse,30,0,4,103.0,1.0,3004,2,9.316367802777314,47.4045763457861
2741724.2,1252113.2,St. Gallen,SG,1992.0,Sturzeneggstrasse,30,0,4,106.0,1.0,3004,3,9.316367802777314,47.4045763457861
2741724.2,1252113.2,St. Gallen,SG,1992.0,Sturzeneggstrasse,30,0,4,103.0,1.0,3004,4,9.316367802777314,47.4045763457861
2741724.2,1252113.2,St. Gallen,SG,1992.0,Sturzeneggstrasse,30,0,5,151.0,1.0,3004,5,9.316367802777314,47.4045763457861
2741605.1,1251965.2,St. Gallen,SG,1988.0,Koblerstrasse,18,1,5,200.0,1.0,3004,1,9.314743535311731,47.40327119801588
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,106.0,1.0,3004,1,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,101.0,1.0,3004,2,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,106.0,1.0,3004,3,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,101.0,1.0,3004,4,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,106.0,1.0,3004,5,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,4,101.0,1.0,3004,6,9.314193665434523,47.403800138608055
2741562.2,1252023.0,St. Gallen,SG,1986.0,Koblerstrasse,15,0,3,66.0,1.0,3004,7,9.314193665434523,47.403800138608055
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,4,99.0,1.0,3004,1,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,3,81.0,1.0,3004,2,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,5,111.0,1.0,3004,3,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,3,81.0,1.0,3004,4,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,4,105.0,1.0,3004,5,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,4,93.0,1.0,3004,6,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,4,99.0,1.0,3004,7,9.3156309424957,47.40476285376558
2741668.1,1252132.6,St. Gallen,SG,1970.0,Sturzeneggstrasse,23,0,5,111.0,1.0,3004,8,9.3156309424957,47.40476285376558
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,3,87.0,1.0,3004,1,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,5,120.0,1.0,3004,2,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,3,87.0,1.0,3004,3,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,5,120.0,1.0,3004,4,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,3,87.0,1.0,3004,5,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,5,120.0,1.0,3004,6,9.314546482466424,47.40392216675869
2741588.5,1252037.2,St. Gallen,SG,1985.0,Sturzeneggstrasse,20,0,3,66.0,1.0,3004,7,9.314546482466424,47.40392216675869
2741572.7,1251963.1,St. Gallen,SG,1988.0,Koblerstrasse,16,1,6,220.0,1.0,3004,1,9.314313764674534,47.40325928086208
2741538.3,1251939.3,St. Gallen,SG,1989.0,Koblerstrasse,14c,1,5,,1.0,3004,2,9.313850637826219,47.40305267272075
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,5,120.0,1.0,3004,1,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,3,87.0,1.0,3004,2,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,5,120.0,1.0,3004,3,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,3,87.0,1.0,3004,4,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,5,120.0,1.0,3004,5,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,3,87.0,1.0,3004,6,9.316034260225097,47.40436224254527
2741699.6,1252088.8,St. Gallen,SG,1992.0,Sturzeneggstrasse,26,0,3,87.0,1.0,3004,7,9.316034260225097,47.40436224254527
2741569.8,1251933.7,St. Gallen,SG,1988.0,Koblerstrasse,16d,1,5,200.0,1.0,3004,1,9.314266049419565,47.40299554921512
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,4,100.0,1.0,3004,1,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,3,83.0,1.0,3004,2,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,4,100.0,1.0,3004,3,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,2,70.0,1.0,3004,4,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,3,83.0,1.0,3004,5,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,4,100.0,1.0,3004,6,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,4,100.0,1.0,3004,7,9.316128852234186,47.40339894706016
2741709.3,1251981.9,St. Gallen,SG,2015.0,Sturzeneggstrasse,38a,0,3,83.0,1.0,3004,8,9.316128852234186,47.40339894706016
2741572.0,1251955.7,St. Gallen,SG,1988.0,Koblerstrasse,16a,1,6,190.0,1.0,3004,1,9.314302151086846,47.40319289299705
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,4,102.0,1.0,3004,2,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,2,63.0,1.0,3004,3,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,4,102.0,1.0,3004,4,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,4,102.0,1.0,3004,5,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,3,81.0,1.0,3004,6,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,3,81.0,1.0,3004,7,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,3,81.0,1.0,3004,8,9.316360189892803,47.403796446218905
2741725.7,1252026.5,St. Gallen,SG,2015.0,Sturzeneggstrasse,36b,0,4,102.0,1.0,3004,9,9.316360189892803,47.403796446218905
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,3,87.0,1.0,3004,1,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,5,120.0,1.0,3004,2,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,3,87.0,1.0,3004,3,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,5,120.0,1.0,3004,4,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,3,87.0,1.0,3004,5,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,3,87.0,1.0,3004,6,9.31591807753167,47.40411131959847
2741691.5,1252060.7,St. Gallen,SG,1992.0,Sturzeneggstrasse,28,0,5,120.0,1.0,3004,7,9.31591807753167,47.40411131959847
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,4,103.0,1.0,3004,1,9.314905252896368,47.40357356429345
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,4,103.0,1.0,3004,3,9.314905252896368,47.40357356429345
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,4,106.0,1.0,3004,4,9.314905252896368,47.40357356429345
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,4,103.0,1.0,3004,5,9.314905252896368,47.40357356429345
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,4,106.0,1.0,3004,6,9.314905252896368,47.40357356429345
2741616.5,1251999.1,St. Gallen,SG,1987.0,Koblerstrasse,19,0,3,66.0,1.0,3004,7,9.314905252896368,47.40357356429345
2741602.9,1251943.2,St. Gallen,SG,1988.0,Koblerstrasse,18c,1,5,200.0,1.0,3004,1,9.314707431955293,47.403073854376316
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,3,87.0,1.0,3004,1,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,5,120.0,1.0,3004,2,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,3,87.0,1.0,3004,3,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,5,120.0,1.0,3004,4,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,3,87.0,1.0,3004,5,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,5,120.0,1.0,3004,6,9.315484898895896,47.40373958979251
2741659.8,1252018.6,St. Gallen,SG,1986.0,Koblerstrasse,23,0,3,66.0,1.0,3004,7,9.315484898895896,47.40373958979251
2741603.6,1251950.3,St. Gallen,SG,1988.0,Koblerstrasse,18b,1,5,200.0,1.0,3004,1,9.314718951024311,47.40313754470349
2741539.7,1251953.8,St. Gallen,SG,1989.0,Koblerstrasse,14a,1,8,355.0,1.0,3004,1,9.313873768887598,47.403182751044255
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,106.0,1.0,3004,1,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,101.0,1.0,3004,2,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,106.0,1.0,3004,3,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,101.0,1.0,3004,4,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,106.0,1.0,3004,5,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,4,101.0,1.0,3004,6,9.314665433788905,47.404176644764235
2741596.8,1252065.7,St. Gallen,SG,1985.0,Sturzeneggstrasse,18,0,3,66.0,1.0,3004,7,9.314665433788905,47.404176644764235
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,3,84.0,1.0,3004,1,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,3,84.0,1.0,3004,2,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,2,70.0,1.0,3004,3,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,4,101.0,1.0,3004,5,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,4,102.0,1.0,3004,6,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,3,84.0,1.0,3004,7,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,4,102.0,1.0,3004,8,9.316023469511139,47.403228820002
2741701.8,1251962.8,St. Gallen,SG,2015.0,Sturzeneggstrasse,38b,0,4,102.0,1.0,3004,9,9.316023469511139,47.403228820002
2741602.2,1251935.7,St. Gallen,SG,1988.0,Koblerstrasse,18d,1,5,200.0,1.0,3004,1,9.31469578625053,47.403006567380274
2741540.6,1251961.6,St. Gallen,SG,1989.0,Koblerstrasse,14,1,5,223.0,1.0,3004,1,9.31388815734811,47.40325269263829
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,3,87.0,1.0,3004,1,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,5,120.0,1.0,3004,2,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,3,87.0,1.0,3004,3,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,5,120.0,1.0,3004,4,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,3,87.0,1.0,3004,5,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,5,120.0,1.0,3004,6,9.31407742933154,47.40354741543519
2741554.1,1251994.7,St. Gallen,SG,1986.0,Koblerstrasse,13,0,3,66.0,1.0,3004,7,9.31407742933154,47.40354741543519
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,1,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,3,66.0,1.0,3004,2,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,3,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,4,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,5,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,6,9.313954899767172,47.40409461003433
2741543.4,1252055.3,St. Gallen,SG,1984.0,Sturzeneggstrasse,16,0,4,106.0,1.0,3004,7,9.313954899767172,47.40409461003433
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,106.0,1.0,3004,1,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,101.0,1.0,3004,2,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,106.0,1.0,3004,3,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,101.0,1.0,3004,4,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,106.0,1.0,3004,5,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,4,101.0,1.0,3004,6,9.315603949347068,47.40399676434563
2741668.1,1252047.4,St. Gallen,SG,1986.0,Koblerstrasse,25,0,3,66.0,1.0,3004,7,9.315603949347068,47.40399676434563
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,106.0,1.0,3004,1,9.315079742263567,47.404276080787874
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,103.0,1.0,3004,2,9.315079742263567,47.404276080787874
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,106.0,1.0,3004,3,9.315079742263567,47.404276080787874
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,103.0,1.0,3004,4,9.315079742263567,47.404276080787874
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,106.0,1.0,3004,5,9.315079742263567,47.404276080787874
2741627.8,1252077.5,St. Gallen,SG,1993.0,Sturzeneggstrasse,22,0,4,103.0,1.0,3004,8,9.315079742263567,47.404276080787874
